hour,start_station_id,ride_count
16,4301.07,16
9,5687.11,60
20,4422.04,16
12,5433.03,32
18,3934.07,12
16,6662.01,38
12,7903.02,33
20,8653.09,18
19,3928.08,66
14,6216.01,13
11,8100.01,13
11,7995.04,14
12,4707.04,18
16,6319.04,22
17,6793.01,2
11,2961.05,7
20,5066.03,17
10,4707.04,31
22,3498.09,8
11,5669.1,92
17,8699.01,5
17,5669.1,137
15,7243.04,164
18,5669.1,177
19,8776.02,1
15,3335.09,17
17,7910.10,4
7,6929.01,44
8,3966.03,9
20,7722.06,6
9,3966.03,15
12,4659.02,36
14,6392.02,3
18,3164.04,1
20,8571.02,3
22,3155.01,1
8,6349.03,25
10,6691.11,86
14,6349.03,10
22,4668.08,19
13,7915.11,31
6,4668.08,29
16,7970.05,47
6,7132.08,6
9,3865.05,112
7,4668.08,49
18,8044.09,6
19,8351.06,1
20,5558.04,60
11,8186.01,4
14,8489.06,3
22,5500.07,31
8,4659.02,55
10,8734.04,6
8,8316.02,9
17,2951.05,10
7,6442.08,46
20,4116.09,47
22,6587.04,9
22,4605.04,20
14,3038.08,8
18,6349.03,7
4,4615.01,4
18,6676.02,260
6,4821.1,4
4,7712.06,1
19,4821.1,59
4,7154.1,3
20,7111.1,23
3,4446.05,1
4,4345.11,4
12,5669.1,146
16,7291.06,13
22,4137.1,3
12,6405.03,2
4,7068.07,2
19,4830.02,4
22,3879.04,53
16,4628.07,66
17,6511.03,18
12,6089.11,118
10,4953.04,39
3,7962.01,1
15,6231.01,5
12,4821.1,26
5,8635.08,1
21,6323.04,12
17,6098.02,306
23,6877.05,2
13,8351.06,5
22,4500.07,7
12,4560.01,22
17,3315.05,12
11,4413.08,46
15,4605.04,175
14,6442.08,38
14,6511.03,28
23,6398.08,39
9,5696.03,74
5,7983.04,3
14,7870.02,6
15,6442.08,49
13,6896.16,143
0,7567.06,15
9,4994.1,8
0,7979.17,10
9,8528.05,11
22,6498.09,13
14,7014.12,257
18,8571.02,4
14,7567.06,87
18,6798.01,15
10,5458.02,80
13,6966.04,24
5,6798.01,4
11,8566.05,12
3,6809.07,3
8,4494.04,89
17,7567.06,104
23,6176.11,15
9,6432.11,257
17,7265.1,84
13,4993.13,37
13,3460.02,26
6,4818.03,8
21,3588.01,11
4,7803.08,1
22,3148.08,7
21,6298.04,18
23,8500.01,5
6,5922.07,85
23,8018.04,3
4,3263.01,4
21,6304.04,3
14,3742.11,9
22,3993.03,17
19,3742.11,4
0,2932.03,2
18,4208.01,73
18,4861.05,58
1,4310.06,2
19,6774.13,19
19,5881.01,6
15,6298.04,22
12,4170.08,8
9,6570.06,11
8,8676.01,2
7,7814.01,21
21,6465.04,2
21,8344.09,1
8,5267.08,88
0,6701.05,6
11,6319.04,16
20,4357.01,14
20,8119.05,2
14,5084.03,16
9,5561.04,112
8,5388.01,150
1,6098.10,11
1,6989.07,6
5,7625.18,1
23,4151.01,7
9,7984.04,4
5,5785.05,15
6,4789.03,57
11,6297.08,87
17,8018.09,37
8,4157.1,163
20,7567.06,47
19,6563.12,59
18,6774.13,20
17,6225.03,1
8,7837.3,25
3,5905.12,26
13,7154.10,20
7,6798.01,21
2,5500.07,12
20,8462.09,5
13,4821.1,29
18,7291.06,8
19,6587.04,15
7,7692.11,34
11,3420.01,21
19,4543.07,36
6,7667.04,10
0,5626.13,32
9,6373.07,184
23,5294.04,25
12,3460.01,5
5,3803.09,14
19,6720.07,41
9,4762.05,136
23,5500.07,14
1,4798.02,3
17,6131.13,442
8,6720.07,63
7,6720.07,44
18,8054.04,18
16,4131.03,32
11,6836.07,29
1,7774.02,6
0,6926.01,12
1,4648.03,8
0,5433.04,7
2,6854.05,35
22,7691.05,4
22,3822.08,7
18,6432.10,129
8,6030.04,276
23,3731.11,27
6,6520.06,6
10,6502.01,4
12,6234.01,19
12,3400.04,15
8,4735.03,12
15,4707.03,61
9,6701.05,11
10,4677.01,46
0,6812.06,12
1,6502.01,7
14,5506.10,30
23,6064.08,27
19,6502.01,14
13,4677.01,52
17,6836.07,29
11,8129.02,3
3,6912.01,15
1,5679.08,22
20,4137.1,11
13,5207.01,144
7,4253.02,14
5,6958.06,39
13,5489.06,39
13,8456.05,9
23,4632.1,8
7,6654.05,4
7,5114.08,87
19,5021.05,50
3,8520.01,1
22,6994.06,3
16,4392.04,65
16,7092.06,179
1,5114.08,9
3,3480.04,1
18,6462.05,25
7,8502.04,5
14,4151.01,66
21,6092.01,6
10,6108.03,8
2,5845.02,1
9,8054.04,16
6,5114.08,62
23,3460.01,3
15,8236.01,4
19,5114.08,90
0,7688.12,27
3,6627.12,1
20,4982.02,13
15,8456.05,8
13,7997.08,42
9,6645.06,8
4,5520.09,6
11,7716.19,14
6,4016.03,35
4,8510.02,1
21,4166.08,39
9,8293.12,9
0,8110.04,3
14,6462.05,37
13,6092.01,7
18,6502.01,13
16,7844.05,5
7,4157.15,21
19,4677.01,46
23,3996.01,11
17,4137.1,14
12,4184.07,45
16,7741.04,26
18,3460.01,25
11,5076.04,32
15,5096.12,93
10,7113.08,43
8,8054.04,16
19,6723.10,31
12,8054.04,13
17,2733.03,6
16,7540.02,26
14,6836.07,23
13,7942.21,27
11,8065.13,8
10,6654.05,7
21,5279.03,44
1,5644.05,19
17,6462.05,34
12,4016.03,35
2,7688.12,3
15,5616.01,129
13,7716.19,12
6,5057.09,6
18,3914.02,58
4,5051.02,7
20,7342.01,11
1,3842.08,11
5,6756.05,79
11,4404.1,43
5,7365.08,6
14,6429.01,166
16,4962.02,82
1,4202.04,2
15,6361.03,19
18,6185.07,16
6,3914.02,8
3,4019.06,3
6,6005.04,4
13,4404.1,43
12,7849.1,4
17,6361.03,28
9,8665.02,4
7,6756.05,400
22,8118.02,6
3,6920.03,11
20,4290.06,36
20,5623.03,49
1,6920.03,37
9,6383.06,12
10,6383.06,7
0,3736.03,1
14,6383.06,3
8,6383.06,3
9,8012.04,11
2,3266.01,3
21,8756.07,14
2,7898.03,4
4,6756.05,11
8,3922.02,19
13,5938.01,99
15,5779.08,194
5,4479.10,10
1,3847.04,5
12,3038.08,8
3,8138.07,1
6,7314.03,45
14,6929.01,24
14,3240.15,18
13,8299.03,18
5,5847.01,65
10,6122.09,153
2,5303.08,39
17,7340.06,51
20,3665.06,8
16,3312.07,19
6,6929.01,14
14,7648.16,38
9,3205.06,2
19,6471.02,29
21,6405.03,3
10,4095.03,29
13,5114.06,65
11,8138.07,14
22,3834.1,18
1,8085.13,3
18,8639.01,7
16,5114.06,67
9,8096.02,5
14,5997.1,114
8,8430.03,16
0,5170.01,12
10,4729.01,60
16,6143.05,15
2,5977.01,1
7,7753.13,63
18,7937.15,41
0,8483.02,1
4,5036.06,1
17,5679.05,226
15,7039.03,44
23,8441.05,4
2,8546.06,3
7,5442.09,44
13,4707.03,40
11,5930.02,5
22,4729.01,30
3,7152.1,1
16,7098.05,22
14,8441.05,33
11,4055.04,5
23,8590.01,2
8,4927.04,76
12,5403.04,51
22,8209.01,1
9,6225.03,20
8,5829.12,59
8,6225.03,9
23,7388.1,11
15,6110.01,11
15,6314.09,4
8,5470.1,41
14,5626.15,215
7,8172.07,13
5,3135.04,1
19,4931.05,55
7,3376.02,14
19,6561.01,25
11,3428.04,1
8,5076.04,53
21,4095.03,16
16,3379.03,10
19,6960.10,4
20,6225.03,4
7,3593.1,55
23,8111.07,4
16,5470.1,137
16,3087.01,3
1,4151.01,3
20,3911.05,23
19,4380.08,85
7,4850.04,17
1,3192.05,7
7,6435.03,60
19,4278.03,37
23,5666.11,27
5,5400.05,12
10,6435.03,36
0,8494.07,13
1,7137.04,3
16,5108.01,101
14,7137.04,57
23,4231.04,41
20,8229.04,5
21,5542.04,23
0,4137.14,1
16,3972.08,20
12,5001.08,98
22,6422.08,24
17,4927.04,57
8,6830.02,175
17,3972.08,12
11,4095.03,33
7,5114.06,130
22,7648.16,18
6,5093.01,9
2,4228.02,1
15,4883.03,45
17,7579.01,37
23,8563.06,20
12,3385.06,19
13,3454.01,8
9,4700.06,53
20,3070.04,15
18,6143.01,13
13,4095.03,35
10,3256.04,5
1,6584.12,14
7,8216.02,4
19,5797.01,90
14,8138.07,21
10,6225.03,2
14,8229.04,39
18,5987.03,3
8,5779.09,120
21,4380.08,31
9,8138.07,18
15,3759.07,35
9,4732.04,64
14,3180.09,12
7,5168.04,12
0,5755.14,15
14,6468.01,11
18,6290.06,18
14,4781.03,42
17,8879.03,9
12,6468.01,10
15,6468.01,11
20,5659.05,112
21,7414.17,23
15,4590.01,8
13,8241.07,7
8,6468.01,6
3,8579.09,1
21,4258.07,30
23,6468.01,9
13,6468.01,16
7,7790.04,103
13,6593.15,171
19,4474.01,15
13,7414.17,18
5,6028.01,16
23,3759.07,13
16,8441.01,17
11,6850.01,52
8,7935.07,14
9,5359.12,75
13,7640.04,39
12,2898.01,27
16,6614.01,52
20,6614.01,7
12,6276.02,2
0,8403.02,2
22,4996.08,19
14,5125.03,96
0,6614.01,1
18,7735.23,15
8,8441.01,3
17,7365.08,36
6,3934.07,5
21,3070.04,4
14,6737.03,52
23,7082.08,38
16,3376.04,29
10,5703.13,180
23,4028.03,8
11,6614.01,38
16,6056.02,5
21,4718.08,23
12,6810.01,2
8,4007.01,20
21,6234.04,16
7,7595.17,22
17,7587.16,95
10,4025.02,44
14,4455.1,54
6,7587.16,53
19,3472.03,16
1,6492.04,9
4,7265.1,9
14,5520.09,56
9,7832.04,28
10,6155.03,3
5,6234.04,4
4,8579.03,1
15,6498.10,60
21,4762.05,42
13,6234.04,14
9,6566.01,4
8,6113.07,5
14,6879.04,26
22,5235.1,31
7,5057.07,10
2,4762.05,3
17,7840.05,60
14,5065.1,49
22,6101.11,7
7,5470.12,78
7,7580.01,250
16,8068.01,50
6,6258.03,1
14,4596.05,95
0,8198.05,8
0,6176.11,14
2,5578.02,17
3,8387.03,1
17,5137.1,113
22,5860.02,3
23,5736.09,45
23,5578.02,19
3,7893.05,14
14,5123.07,9
11,3984.02,41
13,5470.12,102
13,7253.04,134
5,5082.08,3
13,5065.1,68
9,4962.01,43
17,5065.1,74
18,4895.15,60
10,5137.1,58
5,8293.12,1
8,4072.02,7
18,6258.02,47
23,3202.06,4
1,6258.02,10
18,6552.07,37
10,6552.07,31
3,7830.03,4
19,4455.11,60
18,6645.06,5
23,7979.17,9
20,6258.02,26
9,8366.06,4
9,6234.01,8
15,6258.02,14
18,8494.01,7
7,5572.07,8
20,8469.05,2
13,5838.09,123
7,5578.02,63
17,6552.07,22
15,6842.02,15
4,3919.07,4
11,8107.1,2
12,4196.01,6
13,6848.04,3
5,6552.07,20
19,7860.08,31
0,6552.07,5
6,4151.01,9
10,5470.12,70
12,4105.01,12
12,8183.02,5
16,5176.04,14
20,4137.14,19
5,7830.03,13
22,5043.06,4
14,5137.1,61
3,5593.04,10
3,5430.08,5
8,5430.08,54
0,7386.10,4
0,5430.08,16
16,6234.01,10
18,8179.03,11
23,3492.04,6
21,5453.05,63
13,3593.01,41
22,8092.06,11
17,6365.1,22
6,5938.01,73
13,6365.1,12
17,8715.01,11
21,6486.07,9
15,8183.02,5
16,4513.09,45
18,4628.07,81
12,3688.06,15
1,5880.02,53
13,4513.09,28
1,4587.02,1
22,4330.09,7
18,6123.02,7
23,7528.31,18
2,7018.01,5
15,4784.02,54
15,4513.09,66
15,7018.01,40
7,4873.08,19
7,6572.08,40
3,4596.05,2
9,4697.01,31
11,6242.10,3
15,4432.10,5
16,4781.03,82
17,7979.17,31
3,8379.07,1
9,8160.03,16
13,4889.06,28
7,6901.01,18
8,7207.08,332
1,7783.18,7
11,4781.03,45
23,8041.07,19
0,6134.13,1
21,6572.08,33
12,7128.08,83
21,4519.02,42
21,7047.07,6
16,5359.11,120
21,6520.07,11
13,4019.06,79
12,7121.13,59
13,5262.09,107
12,7186.15,33
6,6062.03,8
22,8738.01,1
13,6123.02,3
5,6247.06,20
9,7047.07,21
9,6108.03,15
11,4895.15,18
16,8566.05,42
16,5247.1,50
22,4513.09,25
21,8269.01,7
16,4895.15,47
10,5115.05,14
22,6901.01,12
23,6817.15,1
9,3688.06,16
20,5105.01,82
7,8254.01,11
7,7830.03,6
16,3544.02,21
7,4193.14,98
15,5779.1,169
10,4354.07,63
20,4517.03,22
7,5105.01,127
21,4692.01,15
3,7128.08,4
21,4707.03,32
7,8397.02,20
8,4193.14,159
5,5659.05,20
22,4193.14,15
18,6200.03,12
12,7599.02,37
22,5930.02,8
18,5769.06,76
11,8041.07,17
12,8013.07,12
6,5308.04,40
17,8356.04,11
15,7599.02,68
6,6014.01,1
22,4645.09,22
2,7832.04,3
6,6313.1,84
15,5043.06,13
7,6667.04,40
14,4416.1,25
17,5930.02,14
13,6016.06,13
20,4632.1,25
21,4366.01,13
11,7903.02,22
19,7948.10,2
12,5930.02,12
2,4066.15,4
7,3925.03,7
22,8356.04,6
6,4193.14,32
11,8835.05,3
11,6014.01,2
21,4596.05,52
1,7903.02,9
22,6417.11,13
8,4095.10,21
20,4095.1,15
8,5167.06,102
17,6283.05,31
12,3439.03,23
11,6417.11,10
6,8447.07,2
5,7954.12,4
9,5545.01,192
16,4847.03,97
1,3011.03,2
3,4721.01,2
21,7740.08,4
0,5561.06,38
22,7354.01,66
9,4947.04,10
13,5105.01,116
8,6417.11,8
13,8226.07,37
13,8254.01,17
23,3668.04,7
10,4446.01,85
23,5401.03,1
17,7726.02,51
13,6923.20,56
0,4446.01,21
22,4010.01,41
21,8048.04,6
8,4470.09,113
11,7910.1,13
22,7809.13,38
13,7886.02,28
14,3180.02,30
1,7971.07,3
9,4628.07,77
16,7884.04,39
16,4119.04,49
6,4119.04,8
15,6422.08,116
16,3567.05,5
12,4628.07,50
23,6676.02,101
7,7748.02,59
9,3070.04,14
12,6255.02,1
0,6441.01,55
12,8021.11,34
17,4110.1,45
10,7959.18,29
10,8566.05,5
0,5018.06,2
20,3169.07,11
20,6457.06,7
5,6740.1,5
9,7886.02,36
4,6005.04,1
7,4119.04,67
22,6240.05,2
23,7886.02,7
9,5721.01,131
7,4202.04,26
5,6329.06,3
14,3148.09,8
8,4110.1,23
8,5755.14,118
18,4710.06,7
14,4010.13,136
16,3093.07,9
12,4202.04,23
22,4546.05,18
1,8052.02,1
13,7116.04,208
2,4010.01,2
0,8351.06,1
7,7052.01,66
15,6116.03,14
16,6116.03,19
7,7655.22,106
17,4683.02,107
20,6240.05,5
9,6240.05,11
11,8320.01,22
12,6116.03,9
6,7655.22,36
6,5359.13,38
11,6819.15,66
2,6551.02,8
9,6708.04,169
8,4993.02,79
22,7932.1,4
11,7463.09,45
1,4715.01,2
14,4993.02,115
8,6457.06,4
15,4045.01,8
7,3408.05,14
11,6416.06,125
4,6190.03,9
19,7942.07,37
7,4993.02,53
9,3710.07,26
11,4993.02,73
18,6033.01,6
6,8036.05,10
15,4483.10,12
20,7360.1,67
18,6251.06,51
20,6677.03,8
14,5669.1,134
6,5569.07,11
10,6290.13,10
2,4821.03,1
23,7286.02,15
9,6099.02,5
17,7940.04,13
12,5847.08,53
13,5569.07,58
5,6453.02,3
5,7563.06,7
17,7691.05,8
17,8327.15,7
12,3633.08,63
0,4912.1,8
20,7293.10,22
15,7360.1,121
13,6816.07,145
11,5146.03,15
4,6173.08,9
5,8362.09,2
3,5340.01,18
17,6290.13,10
16,7845.06,72
16,8776.02,1
15,3822.08,17
19,6251.06,33
7,6509.07,10
12,4045.01,7
21,4025.02,42
13,6251.06,33
19,3814.01,8
18,4143.04,46
5,7284.01,11
11,4895.09,65
14,4895.09,109
20,7767.06,6
10,4455.1,55
7,5359.1,38
17,3958.02,5
19,8563.06,8
14,7450.05,144
18,4371.01,93
8,4993.15,36
9,7821.01,24
3,5247.10,1
13,4672.01,28
17,7755.03,19
9,4500.07,20
9,3335.09,10
9,4895.09,93
18,6840.02,1
23,4895.09,21
18,4120.02,21
15,4143.04,56
17,8416.10,3
16,6554.05,30
11,6560.14,40
0,7611.02,10
16,4895.09,157
9,5359.1,56
15,5359.1,90
21,3931.09,9
11,7627.1,24
19,3931.09,18
21,4990.02,12
11,3814.01,11
17,7188.1,49
18,8586.09,17
15,7152.1,25
9,5247.10,24
18,8528.05,6
0,7520.07,15
21,6067.01,4
21,7152.1,13
22,4933.03,5
5,7800.03,12
22,6989.07,29
22,3862.07,13
17,7165.01,27
1,6464.08,7
2,5445.07,31
3,6019.04,2
8,5217.03,22
19,4829.01,45
5,6207.06,1
6,4175.14,25
19,7170.04,14
13,8819.05,4
5,5669.10,2
9,6782.01,37
12,7713.01,86
15,6536.02,15
14,7800.03,42
7,6848.04,1
5,7079.06,18
23,3038.08,3
10,7520.07,192
10,3814.01,10
9,4798.1,1
9,8072.06,12
23,7932.1,13
12,7152.1,27
11,7759.08,8
2,6812.06,2
0,8819.05,4
13,4862.07,14
22,7611.02,13
17,7800.03,44
7,6300.04,4
16,3911.05,40
10,4829.01,44
11,3719.02,20
1,7707.08,10
18,6869.06,3
21,3919.12,25
1,7360.1,17
9,8472.06,11
18,4843.01,73
23,6787.02,5
22,6493.03,12
7,6180.05,6
15,3845.05,7
9,3919.12,26
2,6923.2,7
23,8013.07,14
11,8653.09,10
2,3893.03,3
23,3845.05,1
11,5561.04,134
5,7696.07,1
15,4458.06,30
22,4994.10,7
8,7032.02,8
18,4962.02,88
23,6493.03,9
16,5561.06,341
1,5484.09,47
22,6141.02,5
4,3919.12,4
16,6536.02,7
13,5997.10,40
15,8416.07,33
4,5414.06,17
8,4912.1,3
2,8005.08,1
17,4912.1,7
19,7837.3,11
20,4912.1,3
16,4013.08,3
14,3090.06,23
11,5872.1,75
18,5247.1,89
14,5247.1,40
19,7948.1,4
14,5872.1,65
1,4912.1,4
14,8269.01,19
15,4455.1,50
16,5430.1,36
10,6316.05,36
10,8013.07,21
17,5247.1,88
3,7783.18,8
18,5276.04,93
3,3943.03,1
18,7386.1,21
13,7891.06,9
10,5176.04,21
8,7756.1,46
9,7756.1,33
13,4479.1,74
0,6923.2,11
0,4921.04,10
6,7756.1,12
17,4479.1,114
1,6319.03,10
20,6313.1,74
5,7748.02,9
20,5962.04,2
23,6585.11,3
5,4732.04,32
21,5430.1,22
23,5872.1,24
18,5872.1,87
9,5872.1,79
3,5342.1,8
1,6022.04,6
16,6079.03,283
5,6927.03,1
14,4904.03,3
16,4994.1,5
0,3885.06,1
13,5235.1,73
1,5033.01,7
2,6313.10,5
16,4138.04,12
1,7840.05,3
13,7363.04,9
15,4798.1,2
0,4077.04,6
5,7543.15,3
22,7365.08,17
4,7823.03,3
21,7860.08,5
15,4325.03,7
6,5616.01,64
23,4939.07,25
10,4479.1,64
13,6839.1,198
12,4798.1,5
11,6490.02,1
1,5922.07,11
20,7756.1,35
10,8550.04,2
7,6099.02,1
2,3966.03,1
11,6053.01,1
21,3129.08,4
7,7840.05,18
15,5659.05,185
0,3448.02,12
7,4798.1,3
9,5145.02,55
1,3628.11,4
17,3911.05,36
7,5024.1,10
17,6267.08,5
17,4798.1,2
7,8831.03,6
20,6498.1,68
19,6498.1,98
0,8085.09,1
21,6498.1,34
14,6498.1,61
16,6313.1,69
15,5024.1,50
14,7062.07,48
11,4087.01,2
7,8639.01,13
9,4757.06,1
20,4757.06,1
17,5881.01,18
18,8278.05,3
11,6740.1,53
12,4757.06,2
18,4757.06,1
11,8049.10,1
1,7920.05,3
6,7712.06,18
17,7837.3,27
11,4977.03,8
20,3620.02,16
3,5575.08,4
23,4837.03,8
2,5326.06,2
23,5575.08,5
14,7074.01,28
10,5045.05,65
16,6798.01,12
12,4993.13,47
3,5788.12,4
16,7580.01,190
20,5575.08,14
20,6242.10,2
19,5073.07,50
9,5043.06,20
21,7642.04,1
0,5920.03,6
13,6364.1,120
14,4143.04,45
11,5712.12,126
20,8153.1,2
9,4727.06,5
5,8325.12,5
13,8447.07,6
0,6108.03,1
13,3315.05,1
9,4380.08,101
14,6727.02,15
19,4591.04,12
17,4727.06,4
17,4956.02,31
0,7741.01,17
10,6865.03,29
18,3093.07,6
23,8118.02,4
10,3093.07,8
11,7881.09,15
11,3188.04,9
10,5553.10,47
16,7910.1,13
1,6183.03,2
18,5332.10,19
7,4366.1,7
0,5099.03,4
0,7983.04,1
22,5575.08,19
22,7881.09,7
4,6209.08,6
14,4727.06,11
22,5922.07,52
17,3535.03,9
13,4727.06,8
0,6581.14,2
16,4330.09,28
0,4600.09,13
10,2932.03,5
4,6364.1,29
2,6364.1,15
21,7976.08,23
7,6364.1,99
22,5175.08,39
14,7642.04,6
19,4488.08,190
18,8268.08,2
2,4101.17,6
14,5805.05,140
8,5955.12,155
16,6364.1,184
21,6645.06,2
12,3093.07,5
18,3315.05,8
0,6810.01,2
13,8325.12,10
3,4101.17,3
18,7066.01,7
10,4798.02,8
12,7436.11,49
0,5043.06,7
16,8081.01,10
2,7881.09,2
22,6334.03,3
14,5090.06,13
17,6364.1,238
2,4187.04,1
22,5433.03,8
9,6579.03,9
20,6422.08,56
21,6212.04,8
22,6098.1,49
21,2821.05,5
23,8494.01,3
22,3353.04,5
14,7018.01,43
6,8586.09,2
12,5225.04,9
11,6514.08,14
1,6089.08,10
15,4816.05,9
20,7935.07,3
21,7344.05,35
6,4719.04,4
7,5093.01,28
23,4450.06,15
11,3211.06,6
7,8018.04,13
14,6708.04,154
10,4719.04,15
15,3585.06,19
19,5099.03,8
23,8330.05,1
6,6795.01,26
16,7918.12,14
15,3856.03,14
18,8441.01,18
11,3214.04,3
18,8720.02,1
11,8245.03,3
5,4719.04,11
13,3056.05,4
7,4762.04,11
8,3999.06,5
18,4719.04,9
18,8021.11,47
11,4687.03,8
13,3547.04,10
21,5359.1,48
4,3871.02,5
0,6626.01,6
4,4880.11,10
3,4399.03,2
14,7741.01,52
13,4301.04,23
19,5506.1,36
18,6337.09,8
23,3722.04,21
5,4399.03,3
10,7669.10,8
20,3113.1,8
8,3555.04,20
13,3847.04,22
17,4428.02,108
19,5721.01,138
11,6551.11,132
18,7777.02,12
12,6046.02,178
10,8153.1,3
18,8293.12,10
10,8072.06,9
18,3966.03,14
15,6682.03,98
18,3847.04,25
7,8430.03,7
13,4432.1,10
10,5204.05,114
10,3620.02,31
21,7327.01,12
20,5785.05,77
1,8123.06,2
17,6441.01,216
4,3839.02,7
17,5553.1,115
20,7803.08,11
11,6527.07,6
7,5553.1,88
12,5506.1,38
3,5971.08,10
21,5553.1,69
12,8394.15,5
10,6907.03,17
13,3620.02,40
14,6140.05,645
7,8458.03,23
9,4249.1,39
12,7707.08,17
8,4249.1,44
18,4064.03,9
21,7648.16,15
21,5610.09,62
16,4862.07,5
8,7388.10,67
17,4979.07,38
10,5340.01,156
8,8415.01,10
10,6395.01,12
0,3535.03,5
15,6711.13,137
14,8008.03,26
5,8458.03,1
2,6039.06,9
18,8008.03,19
19,8008.03,20
0,7281.09,23
7,8008.03,15
18,4507.07,39
8,5450.01,57
17,8615.01,7
10,7981.27,10
15,8703.05,14
3,8738.01,1
13,7981.27,7
13,8209.01,5
14,3704.01,31
14,4095.03,36
6,4611.03,69
16,6618.02,3
12,3011.03,8
2,8210.01,1
21,6158.06,6
21,4064.03,2
18,6432.1,306
7,4880.11,8
23,4249.1,9
13,4129.1,2
16,4528.01,70
17,5138.03,8
21,5458.02,29
13,4138.04,15
23,5743.02,4
7,8399.06,32
12,8399.06,16
7,4138.04,6
19,6850.01,83
17,8653.09,14
18,6182.02,313
13,5159.07,73
12,3230.01,13
23,4550.05,13
10,3639.04,1
20,3535.03,9
19,6218.04,26
8,3834.1,84
20,6218.04,13
11,3620.02,38
10,8008.03,5
8,6618.02,1
15,4821.10,10
17,7625.18,34
9,8133.08,7
18,7803.02,57
9,7360.1,82
16,8160.03,26
9,6711.13,50
8,2861.02,7
18,4098.06,56
8,3981.1,25
22,8799.01,1
19,7777.02,11
5,5794.05,5
3,4615.01,4
10,4330.09,14
12,4765.07,6
21,5371.07,19
19,8160.03,12
0,5569.07,18
12,5159.04,73
1,3056.05,6
11,4098.06,39
22,7636.05,12
6,8069.01,18
2,5593.04,27
13,2832.03,9
18,3230.01,17
21,6703.06,3
13,7528.31,42
21,8664.06,6
1,3280.04,2
2,5066.03,2
5,4528.01,8
16,7767.06,9
17,6465.04,15
13,8478.11,1
1,5382.06,22
16,5510.05,1
6,3928.08,12
8,7196.04,22
20,8605.06,3
21,4500.07,13
9,4064.03,7
23,3704.04,11
5,6750.16,10
16,3498.09,35
22,6474.11,37
14,3704.04,44
1,4293.05,1
7,8362.09,2
22,8646.02,2
1,6474.11,18
19,8428.04,3
20,5010.02,57
2,6230.04,4
13,5248.05,2
1,3928.08,1
12,8057.02,11
20,6448.07,6
19,6448.07,10
14,7687.05,19
7,4231.04,43
2,5971.08,13
16,4122.03,17
1,5332.10,4
13,4804.02,52
7,8281.06,21
15,4804.02,82
6,8566.05,10
12,4982.02,9
19,3934.07,5
6,5445.07,22
8,6380.10,1
17,4713.01,33
14,7781.1,22
2,4697.01,3
16,5217.03,11
2,5902.07,3
11,3335.09,15
9,3394.03,14
21,4007.01,12
22,3917.03,3
21,5687.11,70
17,4066.15,71
14,6276.05,16
23,5731.03,1
9,4677.06,95
4,6365.1,1
12,4668.08,57
17,6659.01,271
5,7987.14,1
6,5626.13,92
23,5270.05,47
21,2782.02,2
14,8065.13,11
11,3283.05,1
1,5752.07,12
3,4962.01,1
16,7363.04,4
3,4249.1,1
18,6276.05,9
17,5944.01,226
0,7723.01,32
18,7945.07,6
19,7152.10,5
10,8615.01,9
4,7579.11,2
23,7881.09,12
8,7744.06,31
0,5669.1,27
15,5021.05,56
15,6645.06,11
21,7165.01,2
1,3486.02,1
12,7504.19,30
14,3356.07,5
14,4161.01,10
23,6371.03,1
22,4228.02,29
1,6836.07,1
20,4140.03,35
20,5656.03,23
22,5616.01,55
19,5500.02,152
12,7744.06,29
9,7853.01,11
10,5021.05,51
4,7365.13,2
20,6314.02,13
8,5021.05,73
2,4659.02,16
7,7338.02,82
23,5458.02,19
2,5669.1,14
11,8394.15,5
20,4146.02,7
0,4864.09,27
14,8776.02,1
3,6190.08,20
20,6442.08,19
9,5379.09,91
7,5010.02,9
12,5146.03,12
17,3515.01,34
11,7910.01,24
9,3283.05,2
18,6533.02,1
15,5359.12,54
21,4864.09,28
22,4528.01,29
17,8351.06,4
19,6442.08,24
22,7984.04,2
15,8335.02,16
22,4080.01,13
18,4648.03,37
1,5579.04,1
3,7918.12,2
21,4689.03,49
6,6814.01,39
13,8472.08,16
4,6827.11,2
21,8325.08,2
5,5500.07,5
23,4244.06,8
12,2932.03,5
7,6498.09,56
20,5669.1,113
9,7414.17,22
0,4060.09,13
9,5785.10,18
20,6417.11,10
19,8579.09,3
23,5755.09,47
18,7111.1,29
18,4086.06,17
1,7111.1,5
16,8528.05,14
23,5159.07,39
9,7744.06,18
15,7032.06,5
7,4413.08,17
5,5108.01,27
13,6495.17,50
8,6316.05,29
3,7196.04,1
14,3882.01,40
12,2951.05,10
20,7983.02,4
9,2951.05,5
20,6659.10,7
6,5476.03,65
21,2951.05,6
22,3882.01,17
5,8198.05,4
6,6907.03,13
11,4184.07,39
20,7753.13,25
19,8819.05,3
0,6365.1,1
18,4161.01,15
23,3882.01,9
5,4371.01,2
18,5676.04,101
10,6332.06,27
15,6123.02,4
9,7932.1,16
21,3376.04,6
12,8351.06,4
6,4392.04,28
2,3742.11,2
12,5059.02,28
16,6198.03,10
19,8088.01,9
18,7567.06,112
4,7891.06,21
8,4395.07,267
10,4157.1,103
11,8582.09,20
7,4826.04,7
20,7657.03,5
13,4392.04,46
8,6912.01,289
21,6030.06,60
16,8500.01,17
0,8696.05,2
22,6569.09,18
19,3975.02,17
23,7910.01,4
15,3460.05,13
20,8085.13,9
7,7983.02,1
7,5400.05,12
4,3742.11,2
