start_station_id,start_station_name,start_lat,start_lng
6638.01,34 Ave & 38 St,40.756913,-73.921631
7643.18,Adam Clayton Powell Blvd & W 115 St,40.802520633,-73.953278303
6969.08,E 66 St & Madison Ave,40.768293977,-73.968531132
5610.09,6 Ave & Broome St,40.724450469,-74.004591346
6850.01,38 St & 30 Ave,40.764023066,-73.915981293
7146.04,E 85 St & York Ave,40.775690675,-73.947597623
4914.03,Bushwick Ave & Forrest St,40.70085001,-73.936502457
6297.07,8 Ave & W 27 St,40.748022676,-73.996623635
5430.1,6 Ave & Walker St,40.719527602,-74.005136609
4939.07,Suydam St & Knickerbocker Ave,40.702013,-73.923769
5198.04,Market St & Cherry St,40.71076228,-73.99400398
5854.09,1 Ave & E 18 St,40.733884811,-73.980549693
8179.03,Walton Ave & E 168 St,40.83649,-73.918316
7432.04,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178
6331.01,W 31 St & 7 Ave,40.748739004,-73.991778731
4596.05,Duffield St & Willoughby St,40.692076921,-73.984262943
5826.02,India St & Manhattan Ave,40.73248601,-73.954953194
8262.07,W 171 St & St Nicholas Ave,40.842941,-73.938631
4422.05,Columbia St & Kane St,40.687796831,-74.001586556
5847.06,W 10 St & Washington St,40.733489871,-74.008343935
7756.1,St Nicholas Ave & W 126 St,40.8114323,-73.9518776
3699.07,17 St & 5 Ave,40.663493,-73.991007
7511.19,5 Ave & E 103 St,40.792225718,-73.9529531
6115.09,W 15 St & 10 Ave,40.742504597,-74.007376313
6953.08,E 74 St & 1 Ave,40.7689738,-73.95482273
7504.18,E 106 St & Lexington Ave,40.79199481,-73.945960641
7670.09,Adam Clayton Powell Blvd & W 118 St,40.804316401,-73.951590657
5829.12,E 11 St & Broadway,40.732505798,-73.991818905
7669.1,E 138 St & Cypress Ave,40.805649042,-73.91486156
6509.07,92 St & 35 Ave,40.752975464,-73.875377417
5033.01,Broadway & Morris St,40.706006169,-74.01220715
6058.08,44 St & 48 Ave,40.739443779,-73.921319962
4237.02,Albany Ave & Fulton St,40.680069089,-73.938480854
4816.05,Myrtle Ave & Grove St,40.699044466,-73.915218472
6644.07,W 42 St & Dyer Ave,40.758607864,-73.993927836
5980.07,E 17 St & Broadway,40.737060189,-73.989931583
5905.14,University Pl & E 14 St,40.734651804,-73.99216485
4611.03,Willoughby Ave & Hall St,40.691954851,-73.965423703
6098.12,Broadway & E 19 St,40.739024639,-73.989999056
6313.1,Lexington Ave & E 36 St,40.7475739589548,-73.9788007736206
8029.28,Macombs Pl & W 152 St,40.826476812,-73.937909603
7703.14,E 141 St & Jackson Ave,40.806896,-73.911837
6708.04,Broadway & W 48 St,40.76017739537783,-73.98486793041229
5343.11,Orchard St & Grand St,40.717394114,-73.990368605
4640.01,Bushwick Ave & Harman St,40.693567634,-73.925303102
6596.1,34 Ave & 45 St,40.754795,-73.917014
8092.06,Grand Concourse & E 166 St,40.832128525,-73.919669747
4285.09,Rockaway Ave & Bainbridge St,40.683378696,-73.911735415
7617.07,Central Park North & Adam Clayton Powell Blvd,40.799569368,-73.955707073
5329.08,Murray St & West St,40.715078473,-74.012573838
8194.07,E 170 St & Sheridan Ave,40.838307261,-73.912472486
7720.03,Lenox Ave & W 126 St,40.808283448,-73.945286632
7809.13,E 138 St & 5 Ave,40.81442678,-73.935980082
6585.11,34 Ave & Junction Blvd,40.75502,-73.87285
4971.01,Hart St & Wyckoff Ave,40.704876,-73.919911
6053.01,Corona Ave & 111 St,40.7408,-73.84978
8033.09,W 148 St & Amsterdam Ave,40.826886415,-73.945751309
4895.03,Front St & Jay St,40.702414989,-73.987263918
4903.09,Dock St & Front St,40.702790499,-73.992607236
7680.03,Cathedral Pkwy & Broadway,40.804286361,-73.967034578
4531.05,Henry St & Atlantic Ave,40.690938711,-73.996128321
4568.01,Van Buren St & Broadway,40.692,-73.92617
5602.06,Greene St & Prince St,40.72511734422387,-73.99930492043495
5288.08,Park Pl & Church St,40.713224769,-74.009613037
7126.01,21 St & Hoyt Ave S,40.774645,-73.923706
7948.1,Intervale Ave & Westchester Ave,40.822058082,-73.896690488
4903.08,Old Fulton St,40.702702165,-73.993903399
6532.06,E 51 St & 1 Ave,40.754513383,-73.965847969
6432.11,E 40 St & Park Ave,40.750734568,-73.977793932
4856.05,Irving Ave & Harman St,40.701086998,-73.918012857
7658.13,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308
7386.1,2 Ave & E 99 St,40.786466479,-73.945386887
5914.08,Greenwich Ave & Charles St,40.735251546,-74.000267506
4765.07,Cypress Ave & George St,40.698173881,-73.902825475
5436.11,E Houston St & Columbia St,40.719633341,-73.978632689
3486.02,Clarkson Ave & Utica Ave,40.656622052,-73.931188226
7823.03,Broadway & Moylan Pl,40.814267635,-73.959169865
6599.01,Roosevelt Island Tramway,40.757252097,-73.953596711
6670.03,43 St & Broadway,40.757656813,-73.916721106
6753.08,1 Ave & E 62 St,40.761269927,-73.960674047
3943.03,St Johns Pl & Kingston Ave,40.671131849,-73.942409873
8157.06,Broadway & W 160 St,40.835579634,-73.943704009
4987.06,White St & Moore St,40.704428673,-73.934846997
5036.06,Leonard St & Boerum St,40.705818295,-73.946547627
7170.04,35 St & 21 Ave,40.776789546,-73.906569123
6373.07,W 30 St & 8 Ave,40.749581695,-73.994773269
8057.02,Grand Concourse & E 164 St,40.829563379,-73.921465516
7865.09,Broadway & W 131 St,40.81751132,-73.957150459
6028.01,57 Ave & 98 Pl,40.738064647,-73.861235738
5878.02,60 Ave & Junction Blvd,40.734505177,-73.865021348
6662.09,51 St & Hobart St,40.75767234025041,-73.90769943594933
3113.06,Rugby Rd & Beverley Rd,40.64435,-73.96591
7524.16,Riverside Dr & W 91 St,40.793042183,-73.977058649
7338.02,2 Ave & E 96 St,40.784006,-73.947173595
6921.04,23 Ave & 83 St,40.76646,-73.88674
3950.03,Park Pl & Thomas S. Boyland St,40.671516657,-73.914319992
6505.09,24 St & 41 Ave,40.752474,-73.939991
3312.07,Prospect Ave & Greenwood Ave,40.651745,-73.975988
5270.09,Market St & Henry St,40.71311307,-73.994301081
3651.04,West Drive & Prospect Park West,40.66119051,-73.979335308
8613.09,10 Ave & W 207 St,40.864632,-73.918598
6733.01,99 St & Astoria Blvd,40.76196,-73.87042
7159.08,Astoria Park S & Shore Blvd,40.77665031,-73.927476645
7860.08,Convent Ave & W 135 St,40.818142176,-73.951089025
5489.04,N 11 St & Kent Ave,40.722437263,-73.958993435
3893.03,Eastern Pkwy & Schenectady Ave,40.668748617,-73.933408022
7563.06,E 116 St & 2 Ave,40.796879,-73.937261
7543.15,3 Ave & E 112 St,40.79594183,-73.94141829
6307.07,61 St & 39 Ave,40.746896029,-73.90290153
4781.05,Nassau St & Duffield St,40.698428631,-73.983631253
3987.06,5 Ave & 3 St,40.672782898,-73.983574867
6471.02,21 St & Queens Plaza North,40.75325964,-73.94335788
6518.08,34 Ave & 83 St,40.753722429,-73.884331346
5190.07,Madison St & Clinton St,40.712705851,-73.987780094
8085.09,St Nicholas Ave & W 157 St,40.832106948,-73.941031933
5788.13,Lafayette St & E 8 St,40.730534554,-73.990781546
5453.06,Kenmare St & Elizabeth St,40.720572948,-73.994846106
6709.01,31 Ave & 84 St,40.759502053,-73.884378433
5125.03,S 5 Pl & S 5 St,40.710451,-73.960876
4383.06,Hancock St & Stuyvesant Ave,40.68457377,-73.932187438
8212.01,Boston Rd & West Farms Rd,40.839933157,-73.880616903
5332.1,Jackson St & Leonard St,40.716359496,-73.948570848
4476.03,Marcy Ave & Lafayette Ave,40.6900815,-73.947915
4807.02,Madison St & Cypress Ave,40.700660944,-73.907433033
8344.04,Macombs Rd & W 175 St,40.84813869,-73.916008949
6709.05,31 Ave & 86 St,40.75958,-73.88219
5024.1,Water St & Fletcher St,40.706410755236135,-74.00559738278389
7023.09,Amsterdam Ave & W 60 St,40.771115541,-73.98700738
4651.02,Clinton Ave & Myrtle Ave,40.693252563,-73.96907413
4628.05,Willoughby St & Fleet St,40.691897511,-73.981359363
5515.02,E 2 St & Ave B,40.722135305,-73.983532906
4179.03,Fulton St & Saratoga Ave,40.678533912,-73.916538358
3885.06,Buffalo Ave & St John's Pl,40.670050502,-73.925433159
5422.04,Howard St & Lafayette St,40.71910537,-73.99973337
5216.04,Barclay St & Church St,40.712794662,-74.010061383
4087.01,Van Sinderen Ave & Atlantic Ave,40.676275849,-73.903520346
4208.01,Sterling Pl & 5 Ave,40.678974867,-73.978286028
5626.15,1 Ave & E 6 St,40.72633085971696,-73.98616880178452
6212.08,Vernon Blvd & 47 Rd,40.744907379,-73.953467727
5669.12,E 6 St & 2 Ave,40.727378693232225,-73.98840844631195
4028.04,4 Ave & 3 St,40.673704982,-73.985663891
4154.02,Pacific St & Utica Ave,40.676582932,-73.930583358
5045.05,Division Ave & Hooper St,40.707040071,-73.954556227
4994.1,Onderdonk Ave & Gates Ave,40.70413,-73.90737
4663.06,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164
6759.15,Crescent St & 34 Ave,40.76108,-73.930562
8130.02,E 165 St & Jerome Ave,40.83263,-73.925101
4479.1,Schermerhorn St & Hoyt St,40.688777328,-73.985357881
7504.19,3 Ave & E 109 St,40.793235302,-73.943281651
3660.07,7 Ave & 17 St,40.660922766,-73.986838579
6245.08,46 Rd & 11 St,40.745848775,-73.950956941
6526.05,8 Ave & W 38 St,40.75461,-73.99177
5572.07,Van Dam St & Meeker Ave,40.725413918,-73.936851025
6786.02,W 47 St & 9 Ave,40.761081576,-73.989820004
6951.03,28 Ave & 35 St,40.7671,-73.9169858
5082.08,Jefferson St & Cypress Ave,40.70907,-73.92157
3803.05,6 Ave & 12 St,40.6663181,-73.9854617
6179.07,Center Blvd & 51 Ave,40.743309617,-73.959505558
8205.05,3 Ave & E 172 St,40.839552283,-73.900258422
6323.11,Ithaca St & Baxter Ave,40.746387243,-73.883216858
8111.07,River Ave & McClellan St,40.83406,-73.92243
6498.1,E 47 St & 2 Ave,40.75323098,-73.97032517
5887.03,Queens Blvd & 56 Ave,40.73478353,-73.874220371
6025.08,39 St & 50 Ave,40.73824937345944,-73.92737478017807
7571.01,Sunken Meadow Comfort Station,40.795512676,-73.919018149
4534.06,Lexington Ave & Patchen Ave,40.6904,-73.9277
7271.01,Shore Blvd & Astoria Park,40.77977,-73.923162
8226.06,Broadway & W 168 St,40.840768218,-73.93986547
4125.07,7 Ave & Park Pl,40.677577257,-73.973255754
3877.04,Pitkin Ave & Grafton St,40.668609738,-73.918885469
6593.15,6 Ave & W 45 St,40.756901264,-73.980977774
6389.09,E 39 St & Lexington Ave,40.749340534,-73.977169037
6541.03,E 48 St & 3 Ave,40.755203366,-73.971457601
4853.06,Bridge St & York St,40.70133448066992,-73.98471236228943
7212.05,E 85 St & 3 Ave,40.777924895,-73.954278231
5159.04,Pike St & Monroe St,40.71173107,-73.99193043
6691.11,E 56 St & 3 Ave,40.75934501,-73.96759673
6529.02,37 Ave & 35 St,40.75328207,-73.927905917
4228.06,Chauncey St & Malcolm X Blvd,40.68044,-73.92842
5920.03,94 St & 57 Ave,40.736283541,-73.867487669
7382.04,W 84 St & Columbus Ave,40.78499979,-73.97283406
7974.01,3 Ave & E 163 St,40.823711276,-73.908878922
3327.01,Lott St & Erasmus St,40.649283528,-73.954142213
5210.01,Powers St & Olive St,40.71323,-73.93894
4278.03,Marcus Garvey Blvd & Macon St,40.682519794,-73.937974095
5752.09,Greenpoint Ave & West St,40.729779005,-73.95905149
6039.06,Washington St & Gansevoort St,40.739407063,-74.007974029
5593.01,E 1 St & 1 Ave,40.72335597960796,-73.98864984512329
6581.14,24 St & 38 Ave,40.756289363,-73.93651402
4217.06,Degraw St & 3 Ave,40.679856777,-73.984975457
5300.05,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386
4319.07,Halsey St & Tompkins Ave,40.682397723,-73.943990827
4057.04,Brooklyn Ave & Prospect Pl,40.67412,-73.94447
7631.23,Frederick Douglass Blvd & W 112 St,40.801604986,-73.957143903
6203.02,Jackson Ave & 46 Rd,40.745194554,-73.947552085
4334.02,Halsey St & Ralph Ave,40.684870958,-73.922698259
6682.08,E 60 St & York Ave,40.759107,-73.959223
3272.01,E 8 St & Caton Ave,40.648219705,-73.972545624
5128.04,Catherine St & Monroe St,40.71117444,-73.99682619
4181.1,Brevoort Pl & Bedford Ave,40.680108905,-73.953557372
4366.01,Halsey St & Broadway,40.68565,-73.91564
6937.07,Vernon Blvd & 10 St,40.7671863,-73.9373554
4768.02,Park Ave & Marcus Garvey Blvd,40.698587775,-73.941330433
4522.07,State St & Smith St,40.68917,-73.9886
3593.01,Maple St & Flatbush Ave,40.660231709,-73.960370898
4553.04,Kosciuszko St & Tompkins Ave,40.691311836,-73.945295095
5351.07,Walker St & Baxter St,40.717323184,-74.000040531
4080.01,Schenectady Ave & Pacific St,40.67695272,-73.933127403
6787.02,30 Ave & 80 St,40.76109,-73.88838
7540.02,E 114 St & 1 Ave,40.7945663,-73.9362541
7712.04,Alexander Ave & E 134 St,40.80723989,-73.926927924
5922.08,Bank St & Hudson St,40.736516833,-74.006148219
7344.01,E 94 St & Madison Ave,40.785703778,-73.954490781
6140.05,W 21 St & 6 Ave,40.74173969,-73.99415556
3431.02,New York Ave & Lenox Rd,40.654442549,-73.947077274
7837.3,St Nicholas Ave & W 134 St,40.81615746,-73.948315859
3776.05,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013
5616.08,E 12 St & Ave C,40.727245927,-73.976908922
8118.02,Franklin Ave & E 169 St,40.831697106,-73.902136326
4519.04,Kosciuszko St & Nostrand Ave,40.690754533,-73.95133996
4214.04,Verona Pl & Fulton St,40.68051815,-73.94775176
6747.06,W 49 St & 8 Ave,40.76227205,-73.98788205
6249.02,41 Ave & 80 St,40.745869517,-73.885179758
5276.04,S 2 St & Kent Ave,40.714731,-73.966612
5300.06,Union Ave & Jackson St,40.7160751,-73.952029
6747.07,8 Ave & W 49 St,40.762187481,-73.986216307
5204.05,S 4 St & Wythe Ave,40.712798476,-73.965906739
4526.01,Grove St & Broadway,40.69047,-73.923511
4434.06,Monroe St & Tompkins Ave,40.686230659,-73.944614053
6379.03,1 Ave & E 44 St,40.75001986,-73.96905301
5115.01,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497
7942.21,Riverside Dr & W 138 St,40.823168,-73.955857
5051.01,Wyckoff Ave & Jefferson St,40.707215667,-73.923791885
8353.02,Amsterdam Ave & W 180 St,40.84750092,-73.931106329
6278.05,Davis St & Jackson Ave,40.745627,-73.945661
3751.05,Crown St & Troy Ave,40.665667653,-73.937211871
8447.07,Crescent Ave & Belmont Ave,40.853849649,-73.886841297
7003.06,Vernon Blvd & 31 Ave,40.769219756,-73.9355793
7059.08,West End Ave & W 60 St,40.772541642,-73.989575267
6495.17,31 St & Northern Blvd,40.752017379,-73.933326721
6089.07,Lexington Ave & E 24 St,40.740665317,-73.984369278
8096.03,Anderson Ave & W 164 St,40.83186388,-73.927436233
4261.03,Patchen Ave & Bainbridge St,40.68143,-73.92565
3984.02,Sterling Pl & New York Ave,40.67234,-73.94763
4148.07,Pacific St & Classon Ave,40.679123163,-73.958917856
5099.02,Waterbury St & Stagg St,40.710286498,-73.937315583
4759.02,Willoughby Ave & Myrtle Ave,40.697633862,-73.931047678
5820.08,E 13 St & 2 Ave,40.731492639,-73.985247374
7741.01,Morningside Ave & W 123 St,40.809921622,-73.95514524
7713.11,W 116 St & Broadway,40.808318377,-73.964447975
6322.01,E 33 St & 5 Ave,40.747831583,-73.984475136
5788.16,E 11 St & 3 Ave,40.731194377,-73.988314986
4086.06,Henry St & W 9 St,40.676390052,-74.003087401
5539.06,Laight St & Hudson St,40.721808314,-74.006998897
5575.08,Ave D & E 12 St,40.725728035,-73.974217057
4095.1,Van Brunt St & Van Dyke St,40.675995469,-74.014632702
6191.06,61 St & Woodside Ave,40.745110154,-73.903735876
7606.01,W 106 St & Central Park West,40.7981856,-73.9605909006
5805.05,Barrow St & Hudson St,40.73172428,-74.00674436
4214.03,Macon St & Nostrand Ave,40.6809833854,-73.9500479759
4033.16,Sterling Pl & Franklin Ave,40.673166037,-73.956998944
7456.03,E 106 St & 1 Ave,40.7892529,-73.93956237
7722.06,E 141 St & St Ann's Ave,40.808654189,-73.916054726
4623.02,Knickerbocker Ave & Halsey St,40.693,-73.90824
7144.02,31 St & Ditmars Blvd,40.776196003,-73.910526752
5414.07,Delancey St & Eldridge St,40.719383,-73.991479
4101.17,President St & 4 Ave,40.676757,-73.983262
5550.09,Leonard St & Nassau Ave,40.7237463,-73.949819565
6876.04,Central Park S & 6 Ave,40.765969038,-73.976321816
5335.03,Bialystoker Pl & Delancey St,40.716217399,-73.98265624
6414.07,Roosevelt Ave & 104 St,40.74984,-73.86156
4812.02,Nassau St & Navy St,40.69839895,-73.98068914
7879.01,Melrose Ave & E 150 St,40.816926837,-73.91738832
6576.07,102 St & 34 Ave,40.755931377,-73.866217256
3275.03,45 St & 4 Ave,40.649163365,-74.009359956
5059.02,McKibbin St & Bogart St,40.706237,-73.933871
3902.06,Eastern Pkwy & Kingston Ave,40.669596672,-73.942754984
5359.11,Leonard St & Church St,40.717414618,-74.005537152
4461.01,Clermont Ave & Lafayette Ave,40.687573671,-73.969697356
4231.04,Underhill Ave & Pacific St,40.680484653,-73.964695454
3344.02,Park Circle & East Dr,40.651566,-73.972212
6364.1,6 Ave & W 34 St,40.74964,-73.98805
7023.04,W 59 St & 10 Ave,40.770426154,-73.987949252
4775.01,Irving Ave & Palmetto St,40.698065281,-73.912703037
4576.11,Lafayette Ave & Stuyvesant Ave,40.692030907,-73.93231225
5995.07,56 Ave & Junction Blvd,40.737144232,-73.86631465
6098.1,Broadway & E 21 St,40.739888408589955,-73.98958593606949
5453.01,Rivington St & Chrystie St,40.721185327,-73.991919756
5178.06,Graham Ave & Grand St,40.711755037,-73.943972826
6579.03,58 St & 32 Ave,40.755686402,-73.903415084
3978.13,Garfield Pl & 8 Ave,40.671351671,-73.974978685
5326.06,Stanton St & Mangin St,40.71782143,-73.97628939
5411.07,Union Ave & N 12 St,40.71930027,-73.952425718
7858.02,Bergen Ave & E 152 St,40.817226529,-73.914955258
5382.07,Forsyth St & Grand St,40.71779817737835,-73.99316132068634
6664.05,40 Ave & 9 St,40.757491112,-73.945125222
6107.08,W 17 St & 7 Ave,40.740628004,-73.998678088
5403.05,Graham Ave & Herbert St,40.719116211,-73.9449898
3368.04,Caton Ave & Bedford Ave,40.65237,-73.95623
3353.04,Greenwood Ave & E 4 St,40.650739,-73.977739
4246.02,MacDonough St & Marcy Ave,40.680768967,-73.946075678
4366.1,Decatur St & Saratoga Ave,40.68332,-73.91711
5492.05,Cleveland Pl & Spring St,40.721834064,-73.997158289
5785.1,Kent St & McGuinness Blvd,40.73124,-73.95161
4546.05,Washington Park,40.69192338,-73.97381866
4072.02,Bergen St & Buffalo Ave,40.674687386,-73.925154448
3628.11,6 Ave & 21 St,40.66055131,-73.990911365
4452.01,Lafayette Ave & Classon Ave,40.689070582,-73.960350156
7026.08,Newtown Ave & 23 St,40.7713615,-73.9246145
5550.05,Bedford Ave & Nassau Ave,40.723246336,-73.951999664
4654.01,Norman St & Wyckoff Ave,40.695211649,-73.903108597
4354.07,Atlantic Ave & Fort Greene Pl,40.683967471,-73.976821423
3512.03,Winthrop St & Rogers Ave,40.65686,-73.95331
8081.01,Jerome Ave & Ogden Ave,40.82982564,-73.931013465
5288.12,Murray St & Greenwich St,40.71485150526251,-74.01122331619263
2898.01,Cortelyou Rd & Stratford Rd,40.639692307,-73.968081474
6295.07,47 Ave & 104 St,40.7458,-73.85945
6981.16,37 St & 24 Ave,40.7701477,-73.9120938
4220.02,Ralph Ave & Fulton St,40.67922,-73.92192
4488.08,Court St & State St,40.689930439,-73.992293358
4354.05,S Portland Ave & Hanson Pl,40.68539567,-73.97431458
7910.1,Lenox Ave & W 146 St,40.821127295,-73.936066985
3208.07,Dahill Rd & 12 Ave,40.646037,-73.980963
6146.01,99 St & 50 Ave,40.74278,-73.86226
4446.03,Pacific St & Smith St,40.687794089,-73.989138246
8186.01,Fulton Ave & E 172 St,40.839229,-73.899047
4187.04,Sumpter St & Fulton St,40.679212928,-73.925937653
6212.04,48 Ave & 5 St,40.744363287066875,-73.9558732509613
3625.07,Rogers Ave & Lincoln Rd,40.66127,-73.95352
7992.04,Bradhurst Ave & W 148 St,40.825125,-73.941616
6814.01,Motorgate,40.764043093,-73.947878957
5270.08,Division St & Bowery,40.714136124,-73.996734142
3157.08,Turner Pl & Coney Island Ave,40.64521,-73.97073
7186.15,19 St & 24 Ave,40.77776444,-73.922193766
6371.03,42 Ave & 108 St,40.74944,-73.85792
6453.02,34 St & 38 Ave,40.752443,-73.929737
5788.12,E 12 St & 3 Ave,40.732487798,-73.988629699
7074.01,Steinway St & Ditmars Blvd,40.772647381,-73.906206965
7962.01,Concourse Village West & E 156 St,40.823358417,-73.923204422
4325.03,Thomas S. Boyland St & Macon St,40.68491,-73.91493
6726.01,11 Ave & W 41 St,40.760540485,-73.998801112
8068.01,Washington Ave & E 167 St,40.829944015,-73.90765059
6593.14,W 43 St & 6 Ave,40.755035758,-73.983832359
4479.06,Bond St & Fulton St,40.689586163,-73.982987404
7577.27,Central Park W & W 103 St,40.79558954105342,-73.96188408136368
6806.06,35 Ave & 10 St,40.763144612,-73.93988359
6215.07,W 27 St & 6 Ave,40.745062828,-73.990661144
6825.03,77 St & 24 Ave,40.76420188,-73.891550422
5433.03,Richardson St & N Henry St,40.719115853,-73.942350268
6842.02,46 St & 28 Ave,40.76331532,-73.908786893
5034.03,Menahan St & Onderdonk Ave,40.70559907,-73.909678936
8111.04,Gerard Ave & E 165 St,40.831918597,-73.922461152
6287.02,111 St & 49 Ave,40.74612,-73.85272
6594.02,85 St & Northern Blvd,40.756041884,-73.88260138
6839.04,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337
7484.05,W 87 St & West End Ave,40.789622,-73.97757
6304.04,98 St & 41 Ave,40.747814417,-73.866550088
7945.07,Walton Ave & E 153 St,40.822286367,-73.926857352
4715.01,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519
8242.04,Amsterdam Ave & W 172 St,40.842173,-73.935111
7059.01,11 Ave & W 59 St,40.771540403,-73.990493536
4066.15,Bedford Ave & Bergen St,40.676484585,-73.952822924
6575.03,E 51 St & 2 Ave,40.755293,-73.967641
8020.01,Home St & Westchester Ave,40.827738643,-73.886741161
7855.03,Adam Clayton Powell Blvd & W 138 St,40.816841841,-73.94239676
3791.02,Albany Ave & Carroll St,40.666752338,-73.939709187
4821.06,Cadman Plaza E & Red Cross Pl,40.699728251,-73.989719033
3762.08,10 St & 7 Ave,40.666104317,-73.981997252
6352.01,44 Dr & Jackson Ave,40.747022986,-73.94319129
5267.09,Roebling St & N 4 St,40.71475327,-73.957394838
6286.02,46 Ave & 5 St,40.74731,-73.95451
3480.04,Parkside Ave & Flatbush Ave,40.65563,-73.95968
5712.03,Cooper Square & Astor Pl,40.729583979,-73.990754962
5584.05,E 7 St & Ave B,40.72519958,-73.981365204
6617.02,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789
4656.03,Pulaski St & Marcus Garvey Blvd,40.69343102,-73.939907789
4968.03,Bridge St & Water St,40.702784538,-73.984616995
7942.07,Broadway & W 138 St,40.821817756,-73.953590512
5025.02,Madison St & Forest Ave,40.705447316,-73.902537584
6332.09,75 St & Roosevelt Ave,40.746780872,-73.890408993
5164.05,Broadway & Berry St,40.710369349,-73.965030432
8665.09,Isham St & Broadway,40.867854476,-73.919494867
6750.16,35 St & Broadway,40.760308027,-73.922368169
3306.03,5 Ave & 41 St,40.649897814,-74.005251884
4190.06,Grand Ave & Bergen St,40.678095937,-73.962364197
8218.04,Ogden Ave & Merriam Ave,40.838944793,-73.926087499
6869.1,Gillmore St & 27 Ave,40.763897777,-73.866827846
4850.04,Tompkins Ave & Hopkins St,40.699572086,-73.947088361
8546.06,Tiebout Ave & E Fordham Rd,40.861800313,-73.89503777
6423.03,99 St & 38 Ave,40.75055,-73.86725
4007.01,Schenectady Ave & Prospect Pl,40.673642516,-73.933650017
4244.06,Broadway & Furman Ave,40.681285262,-73.907386303
6300.04,Skillman Ave & 43 Ave,40.746529341,-73.932332039
6072.11,8 Ave & W 16 St,40.740983,-74.001702
7204.08,E 89 St & York Ave,40.777948499,-73.945892215
4824.03,Stockholm St & Wilson Ave,40.699366808,-73.922946572
7575.01,Randall's Island - Field 10,40.79503274,-73.923855543
5779.08,1 Ave & E 16 St,40.73221853,-73.98165557
3504.02,New York Ave & Hawthorne St,40.65794,-73.94735
5115.05,Willoughby Ave & Onderdonk Ave,40.709714293,-73.917322516
6809.09,W 55 St & 6 Ave,40.763290048,-73.978918314
5225.04,Metropolitan Ave & Flushing Ave,40.71334,-73.91572
6339.06,W 25 St & 9 Ave,40.747832605837715,-74.0005722643582
7881.09,Old Broadway & W 133 St,40.81808722,-73.955437303
4500.07,Lexington Ave & Stuyvesant Ave,40.689705491,-73.933501124
3966.01,St Johns Pl & Utica Ave,40.6705,-73.9308
6865.03,21 St & 31 Dr,40.76586318,-73.930876136
4965.01,Lorimer St & Broadway,40.70411791,-73.94818595
6563.12,35 Ave & 37 St,40.7557327,-73.9236611
6004.06,E 27 St & 1 Ave,40.739444375,-73.976857424
7713.01,W 113 St & Broadway,40.805654407,-73.965003848
3856.03,Flatbush Ave & Eastern Pkwy,40.668757,-73.966438
8040.03,E 167 St & Bryant Ave,40.826775908,-73.888568282
6584.12,E 47 St & Park Ave,40.754790306,-73.975081205
7868.05,Gerard Ave & E 146 St,40.817783356,-73.929584146
6089.08,Lexington Ave & E 26 St,40.741949081,-73.983157992
6209.08,46 St & Queens Blvd,40.743574739,-73.918602347
5489.03,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938
4362.04,Pacific St & Nevins St,40.685315728,-73.98284471
4519.02,Greene Ave & Nostrand Ave,40.688318491,-73.951011062
5509.02,Washington St & Laight St,40.722551107,-74.01044929
5340.01,N 7 St & Driggs Ave,40.717020869,-73.956306696
6896.16,E 68 St & 3 Ave,40.766834021,-73.961965203
6019.04,Ash St & Manhattan Ave,40.737996936,-73.955106616
3214.04,Tilden Ave & Lott St,40.64661,-73.95401
4801.04,Melrose St & Broadway,40.697608829,-73.935936689
3148.08,E 17 St & Beverley Rd,40.64466,-73.96322
8344.09,University Ave & Macombs Rd,40.849694133,-73.916129589
6611.02,W 37 St & 10 Ave,40.75660359,-73.9979009
6941.03,97 St & 23 Ave,40.76814878,-73.873264194
6636.04,32 Ave & 84 St,40.75793,-73.88401
6390.05,93 St & Roosevelt Ave,40.748945355,-73.873714447
4196.01,Lewis Ave & Fulton St,40.67977488,-73.93466413
3303.03,Caton Ave & Argyle Rd,40.649681,-73.967829
7098.05,27 Ave & 9 St,40.7739825,-73.9309134
5869.04,Huron St & Franklin St,40.732679605,-73.958229423
3056.05,12 Ave & 36 St,40.643721342,-73.986253381
6795.01,W 46 St & 11 Ave,40.763518929,-73.996863246
4617.01,Lewis Ave & Kosciuszko St,40.692413568,-73.937088251
8021.11,Grand Concourse & E 161 St,40.82741797,-73.922611237
4632.1,Central Ave & Woodbine St,40.692932606,-73.915935874
4762.04,Clinton Ave & Flushing Ave,40.698092937,-73.9699471
5065.14,Cliff St & Fulton St,40.708362818,-74.004986763
7243.04,E 84 St & Park Ave,40.778646946,-73.957958579
7141.07,Central Park West & W 72 St,40.775661349,-73.97595346
6578.01,W 34 St & 11 Ave,40.756121874,-74.002411246
6067.01,48 Ave & 37 St,40.740398765,-73.929065704
5308.04,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116
7883.09,Seneca Ave & Irvine St,40.8185215,-73.888362288
